Degree,1015115,0.015236318407960199
Degree,1313818,0.0037313432835820895
Degree,1033846,0.00404228855721393
Degree,1274644,0.013681592039800995
Degree,1316572,0.0845771144278607
Degree,1030507,0.0037313432835820895
Degree,1020586,0.005286069651741294
Degree,1274703,0.04353233830845771
Degree,1313462,0.09110696517412935
Degree,1275741,0.027985074626865673
Degree,1275723,0.017723880597014924
Degree,1004856,0.048507462686567165
Degree,1375896,0.012126865671641791
Degree,1328138,0.012126865671641791
Degree,1315101,0.02767412935323383
Degree,1317018,0.014303482587064676
Degree,1316924,0.033271144278606966
Degree,1317609,0.07462686567164178
Degree,1325815,0.03513681592039801
Degree,1356818,0.012126865671641791
Degree,1316355,0.018034825870646767
Degree,1328158,0.012126865671641791
Degree,1316372,0.012126865671641791
Degree,1318300,0.012126865671641791
Degree,subject_search?search_text=%E5%BC%A0%E4%BC%9F,0.030161691542288555
Degree,1325172,0.012126865671641791
Degree,1326044,0.021455223880597014
Degree,1339818,0.012126865671641791
Degree,1368494,0.012126865671641791
Degree,1483214,0.012126865671641791
Degree,1483217,0.012126865671641791
Degree,1330997,0.012126865671641791
Degree,1462571,0.012126865671641791
Degree,1464953,0.012126865671641791
Degree,subject_search?search_text=%E7%94%B0%E6%98%A5%E5%B1%B1,0.012126865671641791
Degree,subject_search?search_text=%E8%8D%A3%E9%92%A6,0.012126865671641791
Degree,subject_search?search_text=%E6%9F%B4%E5%AD%9B%E5%BF%97,0.012126865671641791
Degree,1356803,0.012126865671641791
Degree,subject_search?search_text=%E6%9D%8E%E6%B1%9F,0.012126865671641791
Degree,1483228,0.012126865671641791
Degree,1369362,0.012126865671641791
Degree,subject_search?search_text=%E9%99%88%E5%A2%9E%E7%A5%BA,0.012126865671641791
Degree,1417168,0.012126865671641791
Degree,subject_search?search_text=%E8%A2%81%E4%B9%83%E6%97%97,0.012126865671641791
Degree,1474207,0.012126865671641791
Degree,1452830,0.012126865671641791
Degree,1326482,0.012126865671641791
