Degree,1357343,0.04682080924855492
Degree,1430023,0.03265895953757226
Degree,1382131,0.010982658959537574
Degree,1356940,0.022543352601156072
Degree,1456932,0.010982658959537574
Degree,1054340,0.035838150289017344
Degree,1316264,0.05635838150289018
Degree,1458138,0.02745664739884393
Degree,1381912,0.05635838150289018
Degree,1383698,0.05057803468208093
Degree,1336071,0.03670520231213873
Degree,1347645,0.022543352601156072
Degree,1316054,0.03265895953757226
Degree,1393318,0.025144508670520233
Degree,subject_search?search_text=%E5%86%AF%E6%9E%B7%E8%8C%B5,0.010982658959537574
Degree,1376403,0.08236994219653179
Degree,1322710,0.04566473988439307
Degree,1328784,0.028901734104046246
Degree,1381917,0.010982658959537574
Degree,1393319,0.03439306358381503
Degree,1404080,0.0523121387283237
Degree,1399327,0.010982658959537574
Degree,1461740,0.02745664739884393
Degree,1383510,0.06647398843930637
Degree,1383767,0.045086705202312144
Degree,1348396,0.058092485549132954
Degree,1388300,0.025144508670520233
Degree,1465491,0.025722543352601157
Degree,1405909,0.010982658959537574
Degree,1415453,0.010982658959537574
Degree,1394944,0.03497109826589596
Degree,1462719,0.02745664739884393
Degree,1484660,0.025722543352601157
Degree,1342910,0.025144508670520233
Degree,1421736,0.010982658959537574
Degree,subject_search?search_text=%E7%A8%8B%E6%B5%A9%E9%AA%8F,0.010982658959537574
Degree,1461569,0.010982658959537574
Degree,1471001,0.010982658959537574
Degree,1470786,0.03930635838150289
Degree,1075760,0.003179190751445087
Degree,1043126,0.006358381502890174
Degree,1274573,0.00809248554913295
Degree,1016083,0.00809248554913295
Degree,1034036,0.003179190751445087
Degree,1275141,0.007225433526011561
Degree,1002653,0.003179190751445087
Degree,1274583,0.013294797687861272
Degree,1315612,0.024566473988439308
Degree,1315997,0.003179190751445087
Degree,1054239,0.003179190751445087
Degree,1044120,0.01531791907514451
Degree,1037098,0.011271676300578036
Degree,1050979,0.006936416184971098
Degree,1043040,0.028901734104046246
Degree,1033379,0.003468208092485549
Degree,1274764,0.026589595375722544
Degree,1245590,0.09219653179190752
Degree,1227332,0.046531791907514455
Degree,1313369,0.006936416184971098
Degree,1315865,0.018497109826589597
Degree,1252695,0.0407514450867052
Degree,1317181,0.019653179190751446
Degree,1316980,0.02630057803468208
Degree,1060917,0.008670520231213874
Degree,1038576,0.010404624277456647
Degree,1003593,0.008381502890173411
Degree,1011268,0.007225433526011561
Degree,1315778,0.014450867052023123
Degree,1051051,0.006936416184971098
Degree,1315299,0.006936416184971098
Degree,1275718,0.03410404624277457
Degree,1274648,0.014739884393063585
Degree,1316574,0.006936416184971098
Degree,1313491,0.024277456647398846
Degree,1313796,0.0592485549132948
Degree,1323217,0.006936416184971098
Degree,1322293,0.04161849710982659
Degree,1332537,0.006936416184971098
Degree,1381526,0.006936416184971098
Degree,1337870,0.05202312138728324
Degree,1328608,0.006936416184971098
Degree,1323352,0.006936416184971098
Degree,1020586,0.006936416184971098
Degree,1319246,0.006936416184971098
Degree,1335851,0.01531791907514451
Degree,1328218,0.006936416184971098
Degree,1499275,0.006936416184971098
Degree,1322683,0.00953757225433526
Degree,1406395,0.006936416184971098
Degree,1499274,0.006936416184971098
Degree,1423364,0.006936416184971098
Degree,1499276,0.006936416184971098
Degree,1451588,0.006936416184971098
Degree,1274703,0.011271676300578036
Degree,1313462,0.026878612716763006
Degree,1275741,0.011271676300578036
Degree,1275723,0.011271676300578036
Degree,1004856,0.021676300578034685
Degree,1375896,0.011271676300578036
Degree,1328138,0.011271676300578036
Degree,1315101,0.021098265895953757
Degree,1317018,0.011271676300578036
Degree,1316924,0.01878612716763006
Degree,1317609,0.011271676300578036
Degree,1325815,0.011271676300578036
Degree,1356818,0.011271676300578036
Degree,1316355,0.011271676300578036
Degree,1328158,0.011271676300578036
Degree,1316372,0.01878612716763006
Degree,1318300,0.011271676300578036
Degree,subject_search?search_text=%E5%BC%A0%E4%BC%9F,0.011271676300578036
Degree,1325172,0.011271676300578036
Degree,1326044,0.011271676300578036
Degree,1339818,0.011271676300578036
Degree,1368494,0.024277456647398846
Degree,1483214,0.011271676300578036
Degree,1483217,0.011271676300578036
Degree,1330997,0.011271676300578036
Degree,1462571,0.011271676300578036
Degree,1464953,0.011271676300578036
Degree,subject_search?search_text=%E7%94%B0%E6%98%A5%E5%B1%B1,0.011271676300578036
Degree,subject_search?search_text=%E8%8D%A3%E9%92%A6,0.011271676300578036
Degree,subject_search?search_text=%E6%9F%B4%E5%AD%9B%E5%BF%97,0.011271676300578036
Degree,1356803,0.011271676300578036
Degree,subject_search?search_text=%E6%9D%8E%E6%B1%9F,0.011271676300578036
Degree,1483228,0.011271676300578036
Degree,1369362,0.011271676300578036
Degree,subject_search?search_text=%E9%99%88%E5%A2%9E%E7%A5%BA,0.011271676300578036
Degree,1417168,0.011271676300578036
Degree,subject_search?search_text=%E8%A2%81%E4%B9%83%E6%97%97,0.011271676300578036
Degree,1474207,0.011271676300578036
Degree,1452830,0.011271676300578036
Degree,1326482,0.011271676300578036
Degree,1028208,0.005780346820809249
Degree,1050946,0.016763005780346823
Degree,1019718,0.07630057803468208
Degree,1274606,0.00809248554913295
Degree,1152997,0.010115606936416185
Degree,1274442,0.017919075144508672
Degree,1047528,0.022832369942196534
Degree,1038569,0.04942196531791908
Degree,1251954,0.029190751445086708
Degree,1018555,0.042485549132947976
Degree,1274663,0.03815028901734104
Degree,1397388,0.0023121387283236996
Degree,1339808,0.0023121387283236996
Degree,1459882,0.0023121387283236996
Degree,1461557,0.0023121387283236996
Degree,1414577,0.0023121387283236996
Degree,1366415,0.0023121387283236996
Degree,1421193,0.0023121387283236996
Degree,1466013,0.0023121387283236996
Degree,1274626,0.024277456647398846
Degree,1317113,0.010404624277456647
Degree,1314821,0.03294797687861272
Degree,1318955,0.010404624277456647
Degree,1317263,0.010404624277456647
Degree,1318082,0.010404624277456647
Degree,1317289,0.010404624277456647
Degree,1228553,0.010404624277456647
Degree,1316516,0.010404624277456647
Degree,1318954,0.010404624277456647
Degree,1318949,0.010404624277456647
Degree,1276004,0.02832369942196532
Degree,1318956,0.010404624277456647
Degree,1318951,0.010404624277456647
Degree,1275262,0.010404624277456647
Degree,1318950,0.010404624277456647
Degree,1318521,0.010404624277456647
Degree,1317578,0.045375722543352606
Degree,1318061,0.01416184971098266
Degree,1319376,0.010404624277456647
Degree,1316387,0.08526011560693642
Degree,1319429,0.010404624277456647
Degree,1317759,0.010404624277456647
Degree,1318091,0.010404624277456647
Degree,1340291,0.010404624277456647
Degree,1313795,0.010404624277456647
Degree,1313265,0.010404624277456647
Degree,1354828,0.010404624277456647
Degree,1319361,0.010404624277456647
Degree,1319363,0.05867052023121388
Degree,1358702,0.010404624277456647
Degree,1319375,0.010404624277456647
Degree,1381825,0.010404624277456647
Degree,1316969,0.010404624277456647
Degree,1362843,0.010404624277456647
Degree,1011513,0.004624277456647399
Degree,1274233,0.00953757225433526
Degree,1042341,0.004624277456647399
Degree,1316839,0.004624277456647399
Degree,1339370,0.004624277456647399
Degree,1314964,0.012716763005780347
Degree,1317481,0.01300578034682081
Degree,1312846,0.004624277456647399
Degree,1313809,0.022832369942196534
Degree,1355780,0.004624277456647399
Degree,1319834,0.009248554913294798
Degree,1351374,0.004624277456647399
Degree,1337887,0.058092485549132954
Degree,1318635,0.004624277456647399
Degree,1275510,0.045086705202312144
Degree,1326050,0.004624277456647399
Degree,1338004,0.015028901734104047
Degree,1028496,0.010115606936416185
Degree,1427303,0.011560693641618498
